sourceNodeId,targetNodeId
14053959,14055079
14053959,14286257
14054488,14554298
14054488,13554087
14054702,13017491
14055079,13827367
14055410,14617527
14055825,14706463
14056165,14636692
14056485,13303327
14057495,13858615
14059129,14148159
14059129,14276176
14059901,14393149
14059934,14780649
14059934,14070464
14060029,14127485
14061477,14540837
14061963,13181321
14062834,14508950
14062834,14377126
14062834,13659830
14063106,14043276
14063106,14813406
14063106,13219689
14063106,14859263
14064261,13314842
14064693,14090353
14064700,13216160
14065819,13552235
14065870,13344844
14065898,13890650
14065951,13747666
14065951,14098283
14065968,14597365
14066575,13311322
14067093,13388301
14067157,14779596
14067157,14643323
14067183,14771942
14067317,14454535
14067334,14643515
14067461,14501783
14067494,14552181
14068666,12332984
14069202,14030815
14070135,14342046
14070392,14521204
14070464,14059934
14070727,14814850
14070727,13193060
14070727,14645437
14070727,14602978
14070887,14631058
14071040,13809094
14071696,14179920
14071696,13278790
14071696,13945142
14071696,14785259
14072240,12652295
14072396,13199089
14072396,13530878
14072396,13727918
14072786,14513564
14072786,14441105
14072788,14529152
14073088,13629801
14074238,13219460
14074796,14171719
14075013,13072282
14075314,14739049
14075871,14008740
14075871,14165391
14076068,13695442
14076437,13579354
14076771,14513009
14076988,14116353
14077414,13888100
14077732,13198825
14077878,13400103
14077943,14477894
14077943,13705966
14078072,13448507
14078113,13922866
14078279,14746990
14078880,14206338
14079232,14601464
14079232,13640750
14079232,14470626
14079394,13445895
14079450,13566526
14081020,13452606
14084115,13257881
14084115,13223622
14084152,14441756
14084152,13276955
14084152,14254415
14085644,14002224
14085644,13590728
14085644,14671555
14085875,14667852
14085995,13603329
14086179,13264320
14086404,13918482
14086439,13302813
14086443,13655530
14086548,13291913
14086734,12760816
14086745,14591287
14087811,14385690
14087927,14216997
14088225,13724035
14088279,13859101
14089632,14438813
14091975,14815395
14092038,12835166
14092038,14138968
14092658,13850973
14092853,13577551
14094900,13143248
14095121,12982274
14096499,14506128
14097143,14626142
14098010,13954198
14098263,13033952
14098283,14065951
14098474,12840876
14098474,14411120
14098690,13657441
14098690,14701146
14099130,13568069
14100128,14584323
14100627,14412085
14100627,14850862
14100833,13543663
14100861,14552179
14101404,14002192
14101973,12946893
14102003,14799674
14102633,14651153
14102633,13559533
14102689,13284821
14102795,14023342
14103018,12851693
14103437,14811885
14103495,13189535
14104459,13190628
14104466,14516327
14104654,13395738
14108189,13166724
14108249,13181036
14108572,13677053
14108694,13687200
14109488,13362423
14109662,12652165
14110390,12489887
14110452,13944761
14110664,14335211
14110685,13877844
14110762,14447289
14110953,14105658
14111115,14272046
14111115,13626802
14111258,13881042
14112174,13226665
14112797,14299520
14112853,13521561
14114769,14381272
14115820,13651693
14116323,13739586
14116465,13906956
14116616,14873149
14116737,13960612
14116772,14178220
14116951,13717720
14117168,13143132
14117210,13956341
14117210,14017334
14118474,14808246
14118615,13561850
14119765,14647334
14120280,14449748
14120920,13841037
14121303,13587647
14121348,14086734
14121348,13643991
14121897,14228897
14122054,13727053
14123118,13334109
14124168,13817693
14124168,14497712
14124998,13944722
14125831,13652442
14125888,13229708
14125888,14378078
14126640,14804349
14127033,14809754
14127485,14060029
14127594,13555135
14127773,13022507
14128047,14788755
14128584,13745685
14129946,14251117
14130022,13125246
14130458,13560577
14130491,13581025
14130662,13682680
14130786,13163626
14130941,13998936
14131059,12914748
14131082,13338034
14131354,14461624
14132797,14779490
14133718,14727857
14133718,14853377
14133718,12943640
14134558,13860869
14134662,13216358
14134835,14587472
14135134,12411956
14135134,14866068
14135333,14601498
14135489,13779913
14135659,13455133
14135659,13381723
14135845,13805739
14136050,14814376
14136142,13587305
14136282,14664329
14136852,14708533
14136998,13722084
14137322,14516152
14137545,14016096
14138469,14597802
14138878,13441268
14138878,14676476
14139314,14424097
14139605,14157536
14140764,13179288
14141157,14243234
14142240,14644672
14142297,14681487
14142437,14739353
14142442,14623551
14142442,13399899
14142442,13548508
14142461,13324240
14142461,13570761
14142475,14718359
14142500,13342590
14142509,12220998
14142994,13423453
14143152,14526669
14143225,13525111
14143609,14605216
14144210,13552200
14144219,14182280
14144324,14631030
14145556,13744644
14145723,14411758
14145823,13426418
14146280,14475101
14147145,14835886
14148159,14059129
14148215,13860262
14148215,14127848
14148317,13968502
14151475,13914932
14153517,13571157
14153559,13626167
14153559,13699366
14153726,14486797
14154119,13891320
14154322,14830737
14154409,14769884
14155441,13889989
14156396,14548302
14156508,13559581
14157429,14228610
14157987,14663101
14158077,13366321
14159586,14257928
14159935,12603164
14159935,13604197
14159935,13469723
14159993,13378608
14160278,13398437
14160654,14555712
14160952,13342225
14161830,14829000
14162005,13099730
14162163,14326814
14162547,14839314
14162914,14197580
14162979,13911268
14162979,13185808
14163452,14322276
14164930,13982534
14165391,14008740
14165391,14075871
14165983,12263535
14165989,14192316
14166872,13591382
14168721,14350539
14168721,14235524
14169014,14097934
14169026,14426449
14169218,13675081
14169344,14493020
14170389,13600439
14170884,14833255
14171025,13989782
14171161,13288981
14171874,13555875
14172125,13431757
14172222,13355693
14172224,14566236
14172714,13203137
14174024,14047429
14174642,13489888
14174860,13294771
14174986,13834594
14175273,13406282
14175863,14407352
14176519,13927167
14177586,14521179
14177620,13522985
14178132,14587424
14178350,13722606
14178371,14191874
14178438,13742230
14179250,13789313
14179452,14842929
14179469,13268988
14179912,14605130
14179920,14071696
14179966,14503560
14180268,13617261
14180268,13879832
14180410,14816182
14180605,13572554
14181780,14536976
14181927,14773667
14181927,13379770
14182280,14144219
14182467,14763271
14182754,14767473
14183402,14619663
14183596,13190557
14183596,14406627
14184241,14615477
14184241,13265429
14184241,14368495
14184367,14246001
14185016,14425190
14185264,13228080
14185779,13671199
14186663,14278239
14186967,14212638
14187444,13428568
14187500,13895288
14187500,14829052
14188208,13213352
14188208,13771403
14188208,13674662
14188208,13760595
14188594,14324816
14188722,14385508
14188905,14790577
14189871,14857640
14190509,13669506
14190838,14850404
14190876,14699307
14190912,14744354
14191037,13354230
14192566,13964083
14192566,13893070
14193219,13062142
14193269,14038230
14193312,14754924
14194069,14068588
14194583,13439153
14195059,13491103
14195890,13063145
14195946,12460300
14195946,14827659
14195946,14027878
14196252,14294990
14196408,14324446
14197012,13366679
14197188,13362026
14197264,13506973
14197323,13264300
14197323,13311322
14197505,14236983
14197580,14162914
14197668,14825076
14197983,13299925
14198425,14845434
14198928,13685329
14198985,14819912
14199277,13370906
14200511,14546885
14200600,13631841
14200808,13903300
14201098,13684917
14201611,14337730
14201842,13885750
14203458,13493593
14203572,14153009
14204002,14726655
14204874,14296271
14205016,14159217
14205200,14499941
14205416,14243060
14205566,14596715
14206083,13587180
14206338,14078880
14206338,14588815
14207267,13533635
14207410,14782638
14207460,14658882
14207479,14456080
14208056,12932013
14208216,13842998
14208835,13288417
14209456,13796046
14209748,14419876
14209778,12335203
14210032,14276687
14210307,14394399
14210312,13407503
14210466,13650459
14211200,13500607
14211240,14254309
14211573,14438293
14211732,13910592
14212727,13762777
14212727,13663270
14212845,13339572
14212845,12800459
14213521,13417507
14214294,13473108
14214468,13427699
14214976,14524557
14215796,14601897
14216293,14712301
14216529,13847360
14216709,14609175
14216810,12711974
14217070,13434124
14217178,14012997
14217902,13736690
14219038,13309646
14219148,14050803
14220259,12972994
14220793,13199483
14220794,14499037
14220835,13862220
14221778,13178766
14221941,14864583
14222236,14317870
14223861,14405247
14224424,14686567
14225583,14727059
14225583,13813518
14225583,13861581
14226094,13626783
14226539,13739631
14226992,14598301
14228149,14221298
14228417,14589779
14228610,14157429
14228899,13555096
14230373,14264356
14230496,14783396
14230525,13526173
14231073,14347045
14231864,14400516
14232169,13286203
14233705,14686831
14234147,13104493
14234347,14788050
14235524,14168721
14235524,14350539
14235591,13661901
14236226,14459706
14236333,14761817
14236378,13767265
14236511,13147159
14237191,14224195
14237476,13589801
14237476,14382534
14238247,14518210
14239273,14392514
14239273,14610688
14239420,14563772
14239420,13681561
14239461,13499845
14240363,14551826
14240484,13378004
14240814,13890229
14241964,14513543
14242049,13473456
14242114,14212999
14242278,14513643
14242468,14744175
14243060,13995992
14243060,14205416
14243234,14141157
14243777,13614351
14243777,13196654
14244409,14546291
14244565,13992845
14244565,13957387
14244711,14498417
14244711,14581298
14245961,13599032
14246726,13806869
14246974,13666962
14247000,14068666
14248529,13407661
14248678,13861957
14249196,13693758
14249561,14750979
14249998,12764227
14250450,14031377
14250546,13759709
14250951,13789337
14251011,14063627
14251866,13489912
14253000,13390524
14253403,14641885
14254106,13820012
14254309,13833013
14254309,13804363
14254309,14211240
14254361,14367301
14254953,13269509
14254984,12896298
14254984,14493862
14255542,14604990
14255917,14840759
14255919,14353358
14256328,14141494
14256819,14631125
14257501,14559807
14257928,14159586
14258720,14876355
14258720,14793836
14258918,14862879
14258964,14396354
14259714,14188871
14259952,13173468
14260604,13860042
14260612,13939402
14261317,13566712
14261577,14035217
14262039,14671538
14262039,14523516
14262039,13255422
14262245,14640940
14263030,14408607
14265251,13650541
14265681,13223333
14265681,14367943
14265681,13936810
14265681,12779206
14265681,14049252
14265933,13365848
14265937,13503419
14265973,13779849
14266563,14376185
14266625,14799221
14267219,14367795
14268356,14681816
14269062,13283746
14269319,13196095
14269653,13473046
14269930,13662176
14270197,13926839
14270229,13971834
14270308,14622165
14270972,13699759
14271060,13357704
14271662,14460020
14271853,13664506
14272100,14306175
14272211,14724802
14272530,14335054
14272530,14853958
14272751,13240130
14272929,14088236
14272939,12250670
14273048,13598692
14273871,13194416
14274015,14445452
14274373,14794609
14275648,13387146
14276640,14156192
14276658,14240881
14276687,14210032
14276693,13360100
14277027,14329994
14277027,13642316
14278239,14186663
14278672,13613130
14279040,14585085
14279272,14141419
14279740,14465611
14280277,14218398
14280369,12928094
14281760,14522886
14281974,14534298
14282441,14795199
14283108,14179143
14283108,12568112
14284023,13498073
14284143,13178748
14285083,14147951
14285760,14739061
14285760,13772019
14286186,13943274
14286202,13598206
14286257,13217116
14286257,13711540
14286257,14053959
14286413,13949027
14286656,14549170
14287252,13147254
14288805,14368411
14289706,13805636
14290143,14384828
14290297,14701525
14290650,13890159
14290650,13913645
14290720,13205947
14291107,13814066
14291182,14674996
14291572,13572273
14291700,12715638
14291740,13916501
14291912,14611321
14292121,14310226
14292598,14532674
14292912,14007593
14293297,12332569
14293434,13631253
14294637,14765105
14295617,14617182
14295696,14008740
14295914,14022839
14295914,14250818
14295975,13639291
14296090,14764661
14296181,13116105
14296290,14392784
14296654,13601471
14297154,14536830
14297725,13580849
14298019,13507001
14298289,13450659
14299155,13848539
14299978,14473749
14299978,13271335
14300514,14321649
14300942,14705946
14302180,13660465
14302606,12348938
14303050,13619562
14303883,13345686
14304103,14671398
14307556,14343195
14307556,14658222
14307556,14467299
14308393,12745312
14308520,13722097
14308773,14607404
14308970,14329211
14309042,13820831
14309207,13859101
14309207,13461400
14309481,14843687
14309758,14428619
14310226,14292121
14310226,13627937
14310440,14332638
14310440,14653131
14310540,14606586
14311347,14832994
14311600,13171181
14311894,12982641
14312438,13969530
14313430,14421821
14313494,13311885
14313634,13881115
14313767,13859101
14313767,13743944
14314232,14393617
14314232,13621685
14314262,14695089
14314262,14070386
14314262,13932806
14314495,13938967
14314872,13840155
14314936,14531493
14315334,14590274
14315477,14580677
14315634,13746792
14315634,14577556
14315805,13717576
14315813,14436439
14316295,12634214
14316839,13310025
14317714,13113060
14317870,14222236
14318053,12263583
14318560,14385872
14318605,13485611
14318692,13645829
14318704,14305764
14319475,12403221
14319475,13550110
14319724,14264685
14320121,13109773
14320711,13159147
14320892,13633328
14321215,14535681
14321587,14354902
14321649,14300514
14322141,13889516
14322142,13158415
14322740,13464006
14324003,14656098
14324003,14620400
14324003,14775735
14324109,14100837
14324816,14188594
14325007,12764365
14325096,13497939
14325504,13564558
14325844,13910029
14326923,14496390
14327377,14170242
14327508,14649025
14327848,13722084
14328394,12828495
14328687,13555010
14328830,14305045
14329424,14356300
14329425,14144924
14329994,14277027
14330057,14457500
14330415,14469874
14330425,13623913
14330529,14506018
14331141,12250736
14331436,13816729
14331801,14707835
14331815,13572147
14332638,14310440
14332638,13327499
14332638,14653131
14332878,14546528
14333146,13683216
14333582,13968661
14333631,13861461
14334185,14546484
14334248,13617125
14334527,13651693
14334527,14821942
14334527,13293805
14334922,14007694
14335054,14272530
14335210,13763229
14335310,13964806
14335720,13412984
14336584,14603882
14336929,14552848
14337587,14404064
14337730,14201611
14338098,13710785
14338697,13767380
14338875,13424228
14339005,14780313
14339241,13537453
14339759,14404653
14339821,12374243
14339821,13164202
14340132,13872804
14340687,13782698
14340734,14855253
14341971,13621936
14342038,12676855
14342046,14070135
14343195,14706930
14343195,13777210
14343195,14307556
14343195,14658222
14343195,14467299
14344453,14154726
14345655,13528169
14345700,12865053
14346611,14452977
14346611,12460435
14347045,14231073
14347454,13381729
14347774,13956229
14348818,13984528
14349595,14007032
14350539,14235524
14350539,14168721
14350847,14039421
14352036,13872303
14352963,14082042
14354327,13620746
14354575,14831772
14354715,14577189
14354887,13242075
14354902,13854199
14354902,14321587
14355020,12535181
14355080,14482810
14355080,13986105
14355333,13609491
14355771,14255650
14355825,13506748
14358269,13722544
14359261,14008886
14359485,14370696
14359997,13595933
14360369,13621822
14360422,13232647
14361230,13383228
14361381,14411693
14361456,13505058
14361603,13792387
14361779,12691071
14362033,13181046
14362414,14770329
14363622,13646651
14363751,13180726
14363760,13471153
14363760,13250955
14364219,13412203
14364370,13218795
14364947,13431807
14365614,14796779
14365974,14451645
14365974,13261259
14365974,14859355
14366053,14360687
14366393,13949709
14366791,14718385
14367131,12772525
14367475,14601464
14367795,14267219
14367943,13936810
14367943,13901584
14368121,13733115
14368253,12974695
14368411,14288805
14368418,14181807
14368495,14184241
14368946,14308073
14369421,13616402
14369423,13602025
14369830,14582402
14371409,13262664
14371719,14518525
14372651,13745627
14372656,13507219
14372829,14597732
14372897,13194980
14373222,13857082
14373287,13831519
14373532,13198458
14373587,14571277
14373787,13489962
14374053,14706452
14374331,13954955
14374410,12899082
14375776,13801686
14376124,13632543
14376185,14266563
14376185,13690887
14376939,14110136
14377126,14609462
14377126,14062834
14377126,14508950
14377126,13659830
14377161,13915946
14377384,13586311
14378078,14125888
14378776,14644879
14378776,14014567
14379020,13513849
14379020,13746060
14379487,13942702
14379776,13499775
14379846,13413826
14379977,14315697
14380407,14522028
14381281,14557326
14381789,14787526
14383316,12381617
14383811,13487001
14384132,14466629
14385554,14834182
14385554,14458160
14385554,14566229
14385708,14663958
14385790,14674148
14385872,14318560
14386604,14754978
14386631,13632971
14390036,14591140
14390424,13594778
14390628,14661063
14391276,14043276
14391276,13219689
14391590,14489734
14392514,14239273
14393013,13832015
14394307,13824714
14394399,14210307
14394847,14044661
14394847,13422314
14395413,14620223
14395510,13783494
14396183,14769845
14396354,14258964
14396461,14024857
14396514,13202898
14396514,13727918
14397787,14106252
14397980,13684935
14400481,14552184
14400778,13440779
14401770,13134224
14401821,14203639
14402288,13776380
14402473,13642199
14402788,14445164
14404338,13719882
14404611,13970534
14405017,14127418
14405569,14630462
14406627,14806597
14406627,13400062
14406794,14602156
14406800,13689301
14407750,13626468
14407888,13043200
14408762,14341786
14408879,14479272
14408942,13879336
14409589,14364237
14410262,14548941
14410262,13998412
14410927,14637097
14411693,14361381
14412085,14850862
14412443,14535685
14412682,14658571
14413001,13647108
14413001,13731916
14413102,13571357
14413131,14349850
14413442,14608668
14413511,13719258
14413737,13427219
14413860,13380379
14413925,13694701
14415538,14418931
14415624,13399551
14417652,13788399
14418333,13999163
14418552,14314843
14418695,13016623
14419750,13666216
14419876,14265973
14419977,14507285
14420130,13317002
14420697,14643755
14421062,13850787
14421319,13748452
14421449,13670239
14421736,13469112
14421821,13651544
14421879,12970875
14421879,13964736
14421879,14018975
14422328,13864175
14422807,13378128
14422970,14512401
14422970,13963132
14422970,13264977
14423606,14754220
14424097,14139314
14424556,13781250
14424890,14536805
14425190,14185016
14425201,14612310
14425653,13876502
14426535,13964072
14427215,14411085
14427404,14360653
14428327,14587404
14428327,14318726
14428422,14123050
14428836,12803010
14429075,13594102
14429337,13914458
14429352,13660395
14430131,14597665
14430131,14608753
14430239,13104279
14430320,12828073
14431394,14742193
14431749,14413283
14431749,13104786
14431952,13410188
14432256,13447801
14433160,13414094
14433468,14075661
14433832,13184497
14433847,13664179
14433847,14440632
14434952,13497951
14435428,14522241
14435428,13633141
14435786,13186071
14436064,14217902
14436439,14315813
14436838,14004077
14436980,14448655
14436980,12947090
14437334,14650965
14437958,13592871
14439247,13923765
14439437,13305616
14440126,14386447
14440632,13664179
14440632,14433847
14440662,14523508
14441105,14072786
14441105,13816887
14441479,13535335
14441605,13971776
14441910,13678926
14442274,14083443
14443123,13442679
14443318,13339572
14443605,14761666
14443605,14601903
14444307,14001010
14444312,14555213
14444316,14636576
14444475,14816182
14445164,14402788
14445452,14274015
14446087,13983114
14446402,13614986
14447057,13722601
14447057,13507699
14447346,14682750
14448079,13461651
14448192,13826940
14448655,12947090
14448655,14436980
14449142,13548513
14449532,13222865
14449748,14120280
14450397,13264066
14450749,13652035
14451645,14365974
14452797,12802651
14452820,13817916
14452820,13329580
14452820,13832611
14452977,14346611
14453203,13990423
14453289,13338290
14453361,13372700
14453397,13621175
14454535,14067317
14455092,13292241
14455437,14754979
14455468,13311476
14456080,14207479
14456286,13256551
14456286,14754978
14456900,13218909
14457500,14330057
14457625,12622166
14457687,14538693
14457687,13971699
14457687,13328757
14457687,14665126
14457687,14803846
14457687,13186249
14457687,14006953
14458049,14114143
14458049,13958900
14458160,14566229
14458999,14836247
14459236,13650756
14459318,14570948
14459706,14236226
14460020,14271662
14460422,13470286
14460422,13443308
14461624,14131354
14461792,13272904
14462029,13659562
14462373,13193060
14462373,14645437
14462572,12460559
14462572,14569965
14462572,13623767
14463097,14632436
14463549,13576511
14464561,13421923
14464672,13660742
14464696,13234893
14464699,12750038
14464771,13413986
14466629,14384132
14466643,14721119
14467081,13722606
14467299,14658222
14467299,14307556
14467299,14343195
14467565,13980476
14467595,13221608
14468333,14480084
14468830,14305951
14469874,14330415
14469921,13841786
14470358,13562851
14470420,14134499
14470476,13650477
14470556,13547961
14470626,14601464
14470626,14079232
14470626,13640750
14470723,14719038
14470747,14229081
14471093,13621751
14471133,13104246
14471133,12411956
14471133,13525017
14471133,14529422
14471133,14632039
14471133,13616668
14472840,14484749
14473749,14299978
14473989,13677844
14474140,13507542
14475101,13274075
14475101,14146280
14475353,13339743
14475467,14512392
14476588,14504442
14476967,13699142
14477712,14839154
14477894,13705966
14477894,14077943
14478340,12348926
14478342,13598320
14478424,13621625
14479257,13944738
14480027,13717613
14480036,13850439
14480084,14468333
14480392,13470979
14480392,13596171
14481022,13701416
14482110,12860085
14482347,14309758
14482810,13986105
14482810,14355080
14483155,14417362
14483512,14625086
14483581,14601431
14484189,13212442
14484395,14812048
14484596,14022750
14484761,12908451
14485141,14556169
14485571,14769867
14486562,13974373
14486883,13521573
14487110,14556921
14487456,13664358
14487629,14623872
14487639,14581759
14487687,13006724
14488155,13963132
14488155,14512401
14488485,14302887
14488730,13626696
14488975,14148003
14489089,12250661
14489157,14803846
14489536,13323243
14489734,14391590
14490265,14586163
14490531,14369806
14490829,14723539
14490968,14598260
14491288,14598369
14491316,14846974
14492527,13845304
14492556,13581023
14493484,13920504
14493659,14812366
14493683,13532408
14493837,14519649
14493862,12896298
14493862,14254984
14494318,14787739
14494715,14027873
14495164,13351337
14495488,13568880
14497712,13817693
14497712,13273945
14497712,14124168
14497780,12913348
14497811,13888208
14498417,14581298
14498417,14244711
14499043,14608765
14500191,12897121
14500791,13183347
14501204,13332630
14501312,14879215
14501781,12580434
14501783,14067461
14502013,14523512
14502342,13785831
14502749,13363772
14502855,13166488
14502855,14742901
14503597,13656498
14503598,13498080
14503605,13799438
14503607,13650477
14503620,13946429
14503631,14171076
14503644,14564211
14503644,12921993
14503654,14523490
14503658,14556748
14503666,14821719
14503675,13271130
14503676,13132419
14503689,14503576
14503690,12381532
14503705,14666601
14503707,13722083
14503735,14513446
14503736,14671452
14503754,14791087
14503773,13277923
14503777,13605405
14503825,14212524
14504409,14001521
14504652,14852625
14504652,13225369
14504652,13409160
14505375,13707390
14505375,13093294
14505375,14687862
14505761,13219813
14506029,14414753
14506191,14609692
14506498,13288797
14506874,13985290
14507285,14419977
14507500,13620295
14508116,13857421
14508499,14509510
14508847,13407096
14508890,14062907
14508950,14062834
14508950,13659830
14508950,14377126
14508950,14609462
14508964,13142949
14509063,13479683
14509337,13790138
14509481,13721645
14509486,13722606
14509507,14587422
14509510,14508499
14509516,13463153
14509531,14597654
14509607,13528163
14509612,12396700
14509622,13967689
14509637,13764059
14509643,14564759
14509688,13945332
14509688,14160577
14510763,13495627
14511501,13620746
14511501,13816130
14511501,13701416
14511754,13256470
14512278,13440370
14512278,13665737
14512278,13109851
14512392,14475467
14512401,13963132
14512401,13264977
14512401,13635832
14512401,14422970
14512401,14794156
14512401,13796511
14512401,14488155
14512516,14104619
14513446,14503735
14513457,13631044
14513457,13621668
14513469,14034526
14513471,13562875
14513471,13722565
14513476,12332996
14513489,13555202
14513498,13386097
14513520,13565073
14513520,14649019
14513520,14614759
14513543,13515158
14513543,14241964
14513544,14513621
14513558,14671398
14513558,13580862
14513558,13923447
14513567,12396462
14513567,13652082
14513578,13762597
14513596,14649259
14513605,13699552
14513621,14513544
14513621,14619694
14513622,14021611
14513631,13148820
14513633,13463193
14513643,14242278
14514240,13510579
14514320,14057888
14514777,13465223
14514847,13338269
14514864,13234071
14514873,13839797
14515095,13698700
14516327,14104466
14516331,13470930
14517094,14503723
14517143,13720594
14517784,14116676
14518183,13538039
14518210,14238247
14518525,14371719
14518543,14241164
14518703,14784830
14519039,13115482
14519649,14493837
14519852,14383696
14520141,14740453
14520308,13785858
14520933,13594326
14520933,14819839
14520933,14090711
14521050,13744985
14521121,14743318
14521134,13521622
14521158,14554603
14521164,13601965
14521194,13580799
14521204,14070392
14521209,13486887
14521224,14011225
14522028,14380407
14522241,14435428
14523443,13650459
14523443,13808723
14523443,14597776
14523443,13762946
14523457,13463192
14523481,14821223
14523487,13431095
14523490,14503654
14523499,14664184
14523508,14440662
14523512,14502013
14523516,14671538
14523516,14262039
14523519,13697630
14523519,13498632
14523519,13435497
14523521,13375849
14523521,13499798
14523539,13653903
14523544,13311766
14523544,13087820
14523565,14601529
14524177,14276745
14524180,14797076
14524557,14214976
14524557,13928240
14524597,14005224
14525007,13677801
14525337,13732997
14526636,14695998
14526843,14614307
14527162,13870752
14527415,13302813
14527700,14795315
14528306,13229750
14528521,13847145
14528523,13552199
14528565,12396709
14528576,14035836
14528705,12727885
14529133,14587445
14529143,13866645
14529152,14072788
14529164,14623928
14529185,14631047
14529193,13498047
14529422,13083538
14529422,12411956
14529709,13423835
14529943,13203153
14531145,13692506
14531493,14314936
14532107,13136697
14532118,13623661
14533048,14074178
14533048,14072718
14533114,14862524
14533266,13650878
14534053,14162750
14534298,14281974
14534298,12460707
14535685,14412443
14535961,14779596
14538160,13289435
14538267,14424476
14538693,14457687
14538693,13328757
14538693,14665126
14539006,14306662
14539021,14603262
14539021,13499829
14539081,13286203
14539519,13556198
14540912,14700361
14541065,14749776
14541391,14056565
14541727,14879625
14541821,13460510
14541841,14601401
14542077,13564960
14542311,13727198
14542311,13387901
14542951,14038664
14543239,13473300
14544041,13860262
14544173,14605216
14544725,14001956
14544964,13535136
14545693,13347933
14545693,13632963
14546192,14614520
14546291,14244409
14546484,14334185
14546885,14200511
14547582,12396544
14548302,14156396
14548411,13413822
14548456,13499957
14548714,13357305
14548889,13618015
14549170,14261727
14549170,14132282
14549170,14286656
14549340,13670178
14549560,14453842
14549798,14823779
14550638,13526621
14550675,13537972
14550928,14041194
14550972,13484228
14551468,14225044
14552028,13629801
14552042,13498365
14552042,14007253
14552067,13279115
14552109,13657217
14552129,13599953
14552129,13505992
14552143,13234097
14552171,13487001
14552179,14100861
14552184,14400481
14552235,13631065
14552499,14585517
14552501,14329533
14552534,13463221
14552534,13130893
14552848,14336929
14553014,14850862
14553954,13802701
14554284,14599057
14554298,14054488
14554363,13176281
14554603,14521158
14555103,13556237
14555363,13651515
14555712,14160654
14556370,14694681
14556448,13407764
14556748,14503658
14556843,13768876
14556873,13190003
14556977,13588304
14557763,13209963
14558044,14722235
14558059,13861178
14558074,14671404
14558139,14420085
14558170,13664163
14558577,13869627
14559247,13145068
14559500,13306067
14559807,13606258
14560098,12985733
14560388,14397905
14560466,13600375
14562501,14730993
14562501,13245603
14562501,14848023
14563498,13339677
14563498,14024994
14563772,14239420
14563778,13487173
14564211,14503644
14564670,13789757
14564759,14509643
14564791,14636593
14564791,13967469
14564852,13164415
14565415,13404792
14565585,13910378
14565957,13716461
14565987,13504669
14566229,14458160
14566229,13837072
14566229,14385554
14566236,13442419
14566236,14172224
14566295,12933892
14566686,14827883
14567302,13865720
14567461,14156498
14567638,12802736
14567982,13802752
14568149,14631874
14568204,14585395
14568388,14260248
14568543,13251797
14569965,14696992
14569965,12460559
14569965,13857544
14569965,13623767
14569965,14411297
14569965,14462572
14570074,13248363
14570348,12580485
14570626,13832365
14570768,12348895
14570948,14459318
14570957,13792387
14570966,13678472
14571151,13605401
14571200,13134224
14571776,13308054
14572455,13842517
14572480,14319645
14573170,13129639
14573310,13438099
14573448,13566398
14573786,13839551
14574010,13446362
14574316,14839598
14574775,13489716
14574857,14171886
14575531,14158278
14575568,13159147
14575568,14320711
14576407,13459387
14576735,13893438
14576802,13521675
14576852,14426903
14576942,13747687
14577465,12460383
14577712,13632618
14578157,13623099
14579577,13605432
14579668,13920584
14580677,14315477
14580848,14268041
14581122,14207921
14581246,14328843
14581298,14244711
14581298,14498417
14581759,14487639
14582015,13805319
14583893,13303652
14584323,14100128
14585219,14367521
14585395,14602053
14585395,14568204
14585395,14240406
14585410,12349285
14585432,12396425
14585432,13524987
14585432,13586847
14585435,14653131
14585435,13549529
14585440,13427291
14585440,13527989
14585455,14664247
14585457,13721581
14585476,13657177
14585477,13489527
14585488,13657141
14585494,13621664
14585509,13691104
14585517,14552499
14585527,14598297
14585545,13605417
14585577,14877279
14585579,14884036
14585581,12332934
14585862,13837402
14585862,14629727
14586209,14481075
14586953,13347641
14586953,13898160
14587345,13605302
14587369,13592796
14587374,14204732
14587392,13499798
14587419,13213703
14587422,14509507
14587424,14178132
14587445,14529133
14587472,14134835
14587480,13730964
14587575,13741770
14588030,14598366
14588115,13417387
14588815,14206338
14588816,13344890
14589861,14826716
14589938,13715671
14590231,13506758
14590255,14149121
14590260,13419960
14590266,13656458
14590273,14623808
14590274,14315334
14590277,13580943
14590277,13693525
14591282,13876224
14591911,13629398
14592253,12702897
14594062,13794671
14594236,13631476
14594236,14585552
14594806,13837072
14594806,14458160
14594806,14566229
14594806,14385554
14594880,12840335
14596153,14671398
14596170,13559494
14596418,13099797
14596481,13173551
14597157,12792987
14597215,13333192
14597435,13834433
14597631,13924662
14597631,13219511
14597631,14755560
14597631,14580153
14597654,14509531
14597665,14430131
14597665,13401852
14597666,13736892
14597732,14372829
14597776,14523443
14597802,14138469
14597833,14314573
14597834,14658912
14598078,12854434
14598253,13139084
14598260,14490968
14598266,14633334
14598266,14757844
14598266,13537517
14598279,13602000
14598288,13507006
14598290,14603900
14598297,13776481
14598301,14226992
14598301,14354799
14598337,14634051
14598349,14636679
14598362,13923618
14598369,14664329
14598380,14585583
14598395,13592772
14598775,13390077
14598775,14011517
14598775,13196052
14598775,13744795
14600397,14761421
14601225,14118127
14601354,13565006
14601369,13888966
14601371,14658780
14601375,14631974
14601393,13762666
14601422,13272758
14601449,13920523
14601461,14327441
14601464,13640750
14601464,14470626
14601464,12814999
14601464,14079232
14601464,14367475
