nodeId,fraud_transfer_flag,ip_count,card_count,device_count
14092853,0,42.0,8.0,1.0
14092904,0,13.0,1.0,4.0
14093005,0,3.0,8.0,0.0
14093039,0,94.0,14.0,2.0
14093110,0,4.0,0.0,2.0
14093115,0,26.0,1.0,2.0
14093212,0,1.0,0.0,2.0
14093390,0,30.0,2.0,2.0
14093705,0,10.0,2.0,1.0
14093781,1,19.0,4.0,1.0
14093797,0,32.0,3.0,1.0
14094061,0,43.0,9.0,6.0
14094083,0,6.0,2.0,3.0
14094118,0,14.0,1.0,1.0
14094207,0,12.0,1.0,1.0
14094227,0,101.0,5.0,1.0
14094252,0,48.0,2.0,0.0
14094270,0,33.0,4.0,1.0
14094374,0,2.0,0.0,1.0
14094493,0,5.0,0.0,1.0
14094518,0,17.0,1.0,1.0
14094530,0,13.0,1.0,1.0
14094770,0,124.0,7.0,1.0
14094814,0,18.0,19.0,5.0
14094877,0,24.0,4.0,1.0
14094900,0,50.0,7.0,1.0
14094917,0,6.0,1.0,1.0
14095015,0,17.0,3.0,4.0
14095110,0,32.0,4.0,3.0
14095121,0,198.0,5.0,1.0
14095352,0,6.0,1.0,1.0
14095433,0,47.0,3.0,3.0
14095436,0,24.0,1.0,0.0
14095439,0,110.0,5.0,2.0
14095478,0,6.0,3.0,2.0
14095525,0,14.0,1.0,3.0
14095699,0,29.0,3.0,1.0
14095859,0,3.0,1.0,1.0
14095864,0,1.0,1.0,3.0
14095891,0,24.0,1.0,1.0
14095911,0,5.0,1.0,1.0
14096044,0,50.0,1.0,2.0
14096124,0,25.0,4.0,1.0
14096236,0,23.0,2.0,3.0
14096287,0,25.0,3.0,2.0
14096486,0,28.0,3.0,1.0
14096495,0,13.0,2.0,1.0
14096499,0,61.0,4.0,2.0
14096591,0,9.0,0.0,2.0
14096684,0,2.0,1.0,1.0
14096698,0,40.0,3.0,3.0
14096767,0,11.0,6.0,1.0
14096781,0,70.0,7.0,2.0
14096831,0,12.0,2.0,1.0
14096869,0,8.0,3.0,2.0
14097022,0,8.0,1.0,1.0
14097032,0,19.0,6.0,2.0
14097092,0,238.0,5.0,1.0
14097131,0,44.0,2.0,1.0
14097143,0,54.0,8.0,1.0
14097158,0,14.0,0.0,1.0
14097201,0,22.0,4.0,1.0
14097268,0,1.0,1.0,1.0
14097407,0,14.0,2.0,3.0
14097473,0,35.0,3.0,1.0
14097537,0,13.0,1.0,1.0
14097548,0,91.0,9.0,2.0
14097638,0,128.0,7.0,1.0
14097645,0,7.0,2.0,1.0
14097748,0,21.0,4.0,1.0
14097821,0,4.0,1.0,1.0
14097826,0,14.0,0.0,1.0
14097829,0,27.0,4.0,1.0
14097857,0,1.0,0.0,1.0
14097890,0,96.0,8.0,3.0
14097923,0,27.0,5.0,3.0
14097934,0,14.0,4.0,1.0
14097939,0,9.0,2.0,1.0
14097993,0,5.0,1.0,0.0
14098010,0,69.0,2.0,4.0
14098122,0,15.0,1.0,1.0
14098169,0,11.0,0.0,0.0
14098263,0,4.0,2.0,1.0
14098283,0,26.0,22.0,4.0
14098316,0,3.0,2.0,1.0
14098331,0,40.0,4.0,3.0
14098359,0,1.0,0.0,2.0
14098428,0,65.0,2.0,1.0
14098473,0,41.0,7.0,1.0
14098474,0,89.0,5.0,7.0
14098632,0,80.0,6.0,1.0
14098690,0,5.0,3.0,1.0
14098696,0,45.0,0.0,1.0
14098757,0,39.0,8.0,1.0
14098776,0,20.0,2.0,1.0
14098882,0,171.0,7.0,2.0
14098932,0,13.0,1.0,2.0
14098981,0,6.0,1.0,8.0
14099085,0,1.0,2.0,1.0
14099090,0,33.0,5.0,2.0
14099102,0,35.0,5.0,1.0
14099130,0,37.0,8.0,1.0
14099131,0,43.0,3.0,1.0
14099238,0,6.0,2.0,1.0
14099328,0,38.0,7.0,1.0
14099452,0,39.0,1.0,1.0
14099496,0,8.0,2.0,1.0
14099578,0,32.0,4.0,2.0
14099617,0,24.0,4.0,4.0
14099719,0,14.0,1.0,1.0
14099788,0,47.0,1.0,0.0
14099872,0,53.0,3.0,2.0
14100128,0,10.0,4.0,3.0
14100156,0,13.0,0.0,1.0
14100196,0,16.0,2.0,1.0
14100427,0,149.0,9.0,1.0
14100471,0,35.0,3.0,2.0
14100519,0,18.0,2.0,0.0
14100535,0,2.0,0.0,1.0
14100627,0,3.0,3.0,0.0
14100692,0,48.0,1.0,2.0
14100704,0,85.0,7.0,1.0
14100737,0,33.0,6.0,2.0
14100828,0,2.0,1.0,1.0
14100833,0,13.0,6.0,4.0
14100837,0,14.0,8.0,1.0
14100861,0,15.0,3.0,1.0
14101095,0,20.0,5.0,2.0
14101106,0,26.0,2.0,0.0
14101242,0,13.0,3.0,2.0
14101404,0,41.0,4.0,1.0
14101510,0,48.0,4.0,1.0
14101518,0,9.0,2.0,1.0
14101546,0,43.0,3.0,1.0
14101599,0,12.0,0.0,3.0
14101653,0,100.0,9.0,7.0
14101753,0,6.0,1.0,0.0
14101838,0,10.0,2.0,2.0
14101971,0,4.0,1.0,1.0
14101973,0,4.0,1.0,1.0
14101987,0,153.0,5.0,2.0
14101997,0,1.0,1.0,1.0
14102003,0,1.0,5.0,1.0
14102113,0,1.0,0.0,1.0
14102118,0,1.0,1.0,1.0
14102229,0,12.0,3.0,1.0
14102381,0,21.0,2.0,3.0
14102390,0,224.0,10.0,2.0
14102417,0,5.0,2.0,0.0
14102424,0,133.0,10.0,1.0
14102464,0,219.0,4.0,2.0
14102618,0,2.0,0.0,1.0
14102633,0,43.0,3.0,2.0
14102670,0,6.0,1.0,1.0
14102689,0,16.0,1.0,0.0
14102795,0,78.0,3.0,0.0
14102860,0,33.0,2.0,4.0
14103018,0,58.0,6.0,2.0
14103061,0,2.0,0.0,3.0
14103076,0,3.0,3.0,0.0
14103131,0,22.0,3.0,0.0
14103174,0,2.0,1.0,1.0
14103232,0,5.0,3.0,1.0
14103274,0,26.0,4.0,2.0
14103280,0,42.0,9.0,1.0
14103294,0,70.0,11.0,1.0
14103437,0,38.0,10.0,2.0
14103459,0,146.0,7.0,1.0
14103495,0,59.0,6.0,1.0
14103670,0,14.0,4.0,5.0
14103722,0,21.0,2.0,1.0
14103764,0,6.0,3.0,1.0
14103842,0,2.0,0.0,1.0
14103848,0,23.0,3.0,1.0
14103882,0,78.0,8.0,1.0
14103957,0,11.0,2.0,3.0
14104050,0,53.0,2.0,1.0
14104062,0,20.0,4.0,1.0
14104189,0,5.0,0.0,4.0
14104375,0,14.0,2.0,1.0
14104459,0,14.0,2.0,2.0
14104466,0,10.0,7.0,1.0
14104595,0,3.0,0.0,1.0
14104619,0,56.0,4.0,1.0
14104654,0,12.0,3.0,1.0
14104685,0,2.0,0.0,1.0
14104708,0,2.0,1.0,2.0
14104714,0,70.0,5.0,1.0
14104908,0,2.0,1.0,1.0
14104919,0,124.0,9.0,1.0
14105024,0,6.0,1.0,1.0
14105097,0,69.0,6.0,1.0
14105134,0,76.0,8.0,1.0
14105173,0,168.0,6.0,1.0
14105185,0,7.0,2.0,1.0
14105270,0,8.0,2.0,2.0
14105302,0,85.0,7.0,1.0
14105319,0,36.0,3.0,1.0
14105401,0,143.0,3.0,2.0
14105453,0,7.0,2.0,1.0
14105608,0,20.0,0.0,4.0
14105611,0,64.0,5.0,1.0
14105658,0,353.0,11.0,1.0
14105672,0,190.0,3.0,0.0
14105684,0,18.0,4.0,1.0
14105808,0,32.0,1.0,1.0
14105878,0,14.0,0.0,7.0
14105909,0,12.0,8.0,2.0
14106021,0,190.0,5.0,1.0
14106179,0,9.0,0.0,1.0
14106210,0,69.0,1.0,2.0
14106252,0,2.0,3.0,2.0
14106346,0,18.0,3.0,3.0
14106427,0,127.0,2.0,1.0
14106477,0,61.0,6.0,1.0
14106496,0,47.0,8.0,1.0
14106497,0,46.0,8.0,0.0
14106541,0,6.0,1.0,1.0
14106699,0,9.0,4.0,2.0
14106708,0,5.0,2.0,1.0
14106857,0,27.0,6.0,1.0
14106867,0,1.0,3.0,0.0
14107022,0,23.0,5.0,1.0
14107057,0,131.0,10.0,1.0
14107059,0,0.0,0.0,2.0
14107158,0,3.0,1.0,1.0
14107170,0,6.0,2.0,3.0
14107203,0,2.0,0.0,1.0
14107232,0,7.0,1.0,2.0
14107287,0,98.0,5.0,1.0
14107805,0,27.0,2.0,3.0
14107811,0,2.0,1.0,0.0
14107825,0,13.0,5.0,1.0
14108008,0,34.0,6.0,2.0
14108061,0,14.0,5.0,1.0
14108180,0,46.0,2.0,2.0
14108189,0,77.0,6.0,1.0
14108214,0,11.0,0.0,1.0
14108216,0,10.0,2.0,4.0
14108249,0,132.0,14.0,1.0
14108416,0,110.0,8.0,2.0
14108453,0,134.0,2.0,1.0
14108497,0,6.0,2.0,1.0
14108572,0,11.0,1.0,4.0
14108617,0,135.0,3.0,1.0
14108694,0,13.0,6.0,1.0
14108785,0,15.0,0.0,2.0
14108834,0,17.0,2.0,2.0
14108892,0,44.0,3.0,1.0
14109009,0,17.0,3.0,1.0
14109128,0,80.0,12.0,1.0
14109155,0,9.0,3.0,2.0
14109262,0,13.0,4.0,1.0
14109488,0,6.0,2.0,1.0
14109618,0,13.0,1.0,1.0
14109635,0,26.0,4.0,1.0
14109662,0,10.0,5.0,1.0
14109698,0,12.0,3.0,2.0
14109834,0,30.0,6.0,1.0
14109907,0,12.0,1.0,1.0
14109948,0,63.0,2.0,1.0
14109968,0,2.0,0.0,1.0
14110020,0,68.0,8.0,1.0
14110073,0,1.0,1.0,3.0
14110114,0,74.0,7.0,2.0
14110136,0,30.0,3.0,1.0
14110208,0,4.0,1.0,1.0
14110213,0,32.0,1.0,2.0
14110219,0,13.0,4.0,1.0
14110319,0,8.0,2.0,1.0
14110350,0,6.0,1.0,2.0
14110390,0,35.0,7.0,4.0
14110452,0,2.0,2.0,1.0
14110531,0,8.0,1.0,1.0
14110537,0,165.0,10.0,0.0
14110544,0,6.0,12.0,6.0
14110568,0,154.0,10.0,1.0
14110578,0,3.0,0.0,1.0
14110664,0,43.0,4.0,1.0
14110677,0,35.0,1.0,2.0
14110685,0,4.0,2.0,0.0
14110762,0,33.0,6.0,0.0
14110780,0,26.0,5.0,1.0
14110923,0,34.0,3.0,1.0
14110945,0,84.0,5.0,1.0
14110953,0,128.0,8.0,2.0
14110966,0,6.0,2.0,4.0
14111033,0,8.0,2.0,2.0
14111070,0,91.0,1.0,1.0
14111075,0,5.0,3.0,1.0
14111106,0,31.0,6.0,1.0
14111115,0,73.0,12.0,4.0
14111209,0,107.0,2.0,3.0
14111258,0,13.0,3.0,1.0
14111441,0,1.0,1.0,0.0
14111473,0,4.0,3.0,0.0
14111493,0,38.0,3.0,2.0
14111507,0,243.0,4.0,2.0
14111791,0,4.0,2.0,1.0
14111828,0,18.0,0.0,1.0
14111839,0,1.0,0.0,0.0
14111887,0,6.0,0.0,0.0
14111921,0,41.0,11.0,1.0
14111946,0,49.0,2.0,1.0
14111958,0,2.0,1.0,2.0
14112005,0,123.0,6.0,1.0
14112007,0,61.0,5.0,0.0
14112033,0,184.0,10.0,0.0
14112052,0,24.0,4.0,1.0
14112090,0,7.0,0.0,1.0
14112148,0,60.0,3.0,2.0
14112153,0,59.0,3.0,1.0
14112174,0,41.0,3.0,1.0
14112326,0,7.0,1.0,2.0
14112344,0,31.0,6.0,1.0
14112454,0,73.0,4.0,4.0
14112501,0,89.0,9.0,1.0
14112635,0,5.0,1.0,0.0
14112654,0,49.0,7.0,1.0
14112695,0,242.0,5.0,2.0
14112797,0,24.0,2.0,2.0
14112853,0,133.0,8.0,2.0
14112897,0,6.0,1.0,0.0
14112911,0,187.0,8.0,0.0
14112963,0,44.0,4.0,1.0
14113015,0,3.0,0.0,2.0
14113150,0,159.0,5.0,1.0
14113255,0,10.0,2.0,0.0
14113323,0,27.0,0.0,1.0
14113374,0,7.0,4.0,1.0
14113418,0,12.0,2.0,0.0
14113428,0,17.0,5.0,2.0
14113642,0,65.0,3.0,1.0
14113715,0,113.0,6.0,1.0
14113745,0,37.0,3.0,1.0
14113812,0,55.0,5.0,2.0
14113877,0,8.0,2.0,2.0
14113930,0,2.0,0.0,1.0
14113953,0,81.0,5.0,2.0
14114143,0,24.0,11.0,1.0
14114232,0,6.0,2.0,2.0
14114234,0,14.0,1.0,1.0
14114560,0,2.0,1.0,0.0
14114571,0,4.0,0.0,1.0
14114589,0,3.0,0.0,1.0
14114617,0,17.0,1.0,1.0
14114629,0,20.0,4.0,2.0
14114769,0,8.0,4.0,1.0
14114794,0,39.0,2.0,1.0
14114840,0,126.0,3.0,1.0
14114919,0,36.0,7.0,2.0
14114937,0,23.0,2.0,1.0
14115040,0,63.0,3.0,1.0
14115121,0,8.0,2.0,1.0
14115270,0,6.0,2.0,1.0
14115397,0,12.0,3.0,10.0
14115482,0,18.0,3.0,5.0
14115545,0,27.0,2.0,1.0
14115558,0,33.0,4.0,2.0
14115628,0,2.0,0.0,2.0
14115650,0,26.0,5.0,6.0
14115667,0,6.0,2.0,2.0
14115671,0,3.0,0.0,1.0
14115726,0,7.0,3.0,0.0
14115727,0,10.0,3.0,1.0
14115820,0,7.0,4.0,1.0
14115902,0,9.0,1.0,1.0
14115953,0,48.0,1.0,1.0
14116055,0,51.0,4.0,1.0
14116085,0,59.0,3.0,0.0
14116149,0,13.0,5.0,1.0
14116238,0,133.0,5.0,0.0
14116323,0,29.0,4.0,2.0
14116353,0,19.0,3.0,1.0
14116387,0,12.0,2.0,1.0
14116403,0,98.0,3.0,3.0
14116455,0,12.0,1.0,1.0
14116465,0,9.0,5.0,0.0
14116580,0,32.0,3.0,3.0
14116616,0,15.0,2.0,1.0
14116676,0,68.0,9.0,1.0
14116737,0,44.0,3.0,1.0
14116772,0,93.0,2.0,1.0
14116779,0,121.0,11.0,2.0
14116786,0,1.0,1.0,0.0
14116796,0,21.0,2.0,1.0
14116813,0,7.0,10.0,1.0
14116951,0,191.0,10.0,1.0
14116955,1,6.0,1.0,0.0
14117069,0,24.0,1.0,2.0
14117168,0,48.0,7.0,4.0
14117210,0,28.0,3.0,2.0
14117306,0,8.0,2.0,2.0
14117358,0,40.0,2.0,2.0
14117455,0,54.0,5.0,1.0
14117493,0,2.0,0.0,1.0
14117624,0,8.0,0.0,1.0
14117717,0,14.0,0.0,11.0
14117847,0,3.0,1.0,1.0
14117882,0,21.0,7.0,1.0
14117939,0,4.0,2.0,1.0
14118018,0,25.0,3.0,1.0
14118127,1,8.0,3.0,1.0
14118149,0,195.0,8.0,1.0
14118465,0,2.0,0.0,1.0
14118474,0,74.0,10.0,3.0
14118527,0,13.0,2.0,1.0
14118615,0,147.0,13.0,1.0
14118817,0,47.0,6.0,6.0
14118853,0,28.0,4.0,2.0
14119144,0,38.0,4.0,0.0
14119148,0,35.0,2.0,1.0
14119167,0,16.0,4.0,1.0
14119277,0,42.0,2.0,2.0
14119481,0,24.0,3.0,1.0
14119489,0,62.0,6.0,0.0
14119739,0,6.0,0.0,1.0
14119748,0,5.0,2.0,5.0
14119765,0,18.0,11.0,3.0
14119836,0,109.0,6.0,1.0
14119841,0,13.0,2.0,1.0
14119870,0,16.0,0.0,1.0
14119949,0,225.0,9.0,1.0
14119978,0,35.0,3.0,1.0
14120058,0,177.0,7.0,1.0
14120060,0,30.0,0.0,1.0
14120087,0,46.0,3.0,2.0
14120105,0,40.0,3.0,1.0
14120155,0,2.0,0.0,2.0
14120223,0,34.0,1.0,1.0
14120233,0,91.0,11.0,3.0
14120280,0,21.0,7.0,2.0
14120311,0,145.0,6.0,1.0
14120418,0,25.0,5.0,1.0
14120479,0,53.0,5.0,3.0
14120602,0,6.0,4.0,4.0
14120631,0,8.0,2.0,1.0
14120643,0,17.0,2.0,1.0
14120668,0,39.0,6.0,0.0
14120725,0,46.0,5.0,2.0
14120774,0,3.0,1.0,1.0
14120858,0,4.0,0.0,1.0
14120920,0,16.0,4.0,1.0
14121087,0,7.0,13.0,1.0
14121136,0,12.0,2.0,1.0
14121177,0,251.0,1.0,1.0
14121178,0,1.0,0.0,1.0
14121237,0,10.0,3.0,3.0
14121303,0,14.0,2.0,1.0
14121348,0,121.0,10.0,1.0
14121369,0,18.0,3.0,1.0
14121534,0,31.0,4.0,0.0
14121566,0,105.0,7.0,1.0
14121689,0,22.0,1.0,1.0
14121836,0,11.0,3.0,4.0
14121844,0,29.0,2.0,3.0
14121864,0,52.0,13.0,2.0
14121897,0,33.0,7.0,6.0
14122010,0,169.0,8.0,1.0
14122048,0,195.0,4.0,1.0
14122054,0,42.0,3.0,3.0
14122063,0,96.0,4.0,1.0
14122201,0,187.0,4.0,1.0
14122220,0,15.0,7.0,1.0
14122256,0,3.0,1.0,1.0
14122296,0,139.0,6.0,1.0
14122304,0,3.0,1.0,0.0
14122370,0,43.0,5.0,2.0
14122423,0,3.0,1.0,2.0
14122453,0,9.0,2.0,1.0
14122722,0,18.0,5.0,4.0
14122832,0,119.0,6.0,1.0
14122945,0,10.0,1.0,2.0
14122982,0,11.0,3.0,2.0
14123029,0,12.0,1.0,1.0
14123036,0,18.0,3.0,3.0
14123038,0,136.0,6.0,1.0
14123041,0,19.0,1.0,1.0
14123050,0,14.0,1.0,2.0
14123095,0,41.0,3.0,1.0
14123118,0,114.0,7.0,1.0
14123120,0,17.0,2.0,6.0
14123180,0,1.0,1.0,2.0
14123196,0,5.0,0.0,2.0
14123486,0,69.0,2.0,1.0
14123561,0,12.0,1.0,2.0
14123761,0,6.0,1.0,3.0
14123775,0,12.0,1.0,2.0
14123911,0,3.0,1.0,2.0
14124055,0,33.0,3.0,1.0
14124111,1,62.0,19.0,2.0
14124168,0,4.0,1.0,2.0
14124230,0,13.0,2.0,1.0
14124274,0,9.0,2.0,2.0
14124416,0,46.0,5.0,1.0
14124464,0,5.0,1.0,3.0
14124502,0,5.0,1.0,0.0
14124557,0,14.0,1.0,1.0
14124574,0,8.0,2.0,4.0
14124620,0,98.0,14.0,2.0
14124636,0,1.0,1.0,1.0
14124679,0,7.0,0.0,3.0
14124686,0,5.0,2.0,0.0
14124754,0,47.0,3.0,1.0
14124887,0,4.0,2.0,2.0
14124950,0,28.0,2.0,0.0
14124983,0,38.0,5.0,1.0
14124986,0,78.0,5.0,1.0
14124998,0,62.0,5.0,1.0
14125031,0,27.0,4.0,4.0
14125055,0,32.0,1.0,4.0
14125082,0,4.0,2.0,1.0
14125093,0,24.0,2.0,2.0
14125105,0,47.0,4.0,1.0
14125123,0,42.0,5.0,4.0
14125134,0,117.0,4.0,1.0
14125221,0,7.0,2.0,2.0
14125252,0,74.0,7.0,1.0
14125365,0,161.0,2.0,1.0
14125392,0,7.0,5.0,1.0
14125501,0,15.0,3.0,2.0
14125533,0,4.0,2.0,1.0
14125630,0,3.0,1.0,0.0
14125638,0,2.0,0.0,1.0
14125722,0,27.0,6.0,2.0
14125787,0,20.0,3.0,1.0
14125793,0,4.0,2.0,1.0
14125830,0,71.0,7.0,1.0
14125831,0,29.0,48.0,4.0
14125888,0,97.0,8.0,4.0
14125997,0,9.0,1.0,1.0
14126121,0,4.0,0.0,1.0
14126172,0,13.0,6.0,0.0
14126227,0,33.0,1.0,1.0
14126260,0,2.0,0.0,1.0
14126301,0,35.0,4.0,0.0
14126315,0,1.0,2.0,2.0
14126368,0,37.0,6.0,3.0
14126503,0,4.0,0.0,1.0
14126532,0,122.0,6.0,1.0
14126551,0,1.0,0.0,0.0
14126578,0,4.0,1.0,1.0
14126640,0,25.0,5.0,1.0
14126725,0,2.0,0.0,3.0
14126834,0,3.0,1.0,3.0
14126846,0,21.0,5.0,3.0
14126881,0,137.0,6.0,2.0
14126897,0,91.0,4.0,2.0
14127033,0,60.0,9.0,1.0
14127296,0,6.0,0.0,7.0
14127392,0,48.0,2.0,1.0
14127403,0,1.0,0.0,3.0
14127418,0,29.0,7.0,3.0
14127469,0,6.0,0.0,0.0
14127485,0,1.0,1.0,3.0
14127551,0,47.0,5.0,1.0
14127561,0,23.0,3.0,3.0
14127594,0,85.0,2.0,1.0
14127635,0,20.0,2.0,1.0
14127773,0,157.0,7.0,4.0
14127848,0,9.0,3.0,3.0
14127997,0,94.0,1.0,1.0
14128022,0,86.0,5.0,0.0
14128047,0,18.0,2.0,1.0
14128066,0,59.0,11.0,1.0
14128083,0,5.0,1.0,1.0
14128172,0,198.0,6.0,1.0
14128213,0,47.0,2.0,2.0
14128313,0,22.0,1.0,2.0
14128421,0,27.0,10.0,2.0
14128422,0,6.0,0.0,1.0
14128584,0,20.0,7.0,2.0
14128674,0,10.0,1.0,0.0
14128780,0,59.0,3.0,1.0
14128845,0,3.0,2.0,0.0
14128846,0,5.0,5.0,1.0
14129250,0,6.0,2.0,3.0
14129491,0,1.0,0.0,3.0
14129492,0,46.0,3.0,1.0
14129760,0,43.0,3.0,2.0
14129849,0,4.0,1.0,1.0
14129852,0,36.0,6.0,0.0
14129868,0,22.0,2.0,1.0
14129869,0,6.0,0.0,1.0
14129880,0,39.0,5.0,1.0
14129882,0,6.0,2.0,3.0
14129946,0,253.0,9.0,3.0
14130022,0,16.0,3.0,2.0
14130121,0,10.0,2.0,2.0
14130134,0,5.0,1.0,3.0
14130328,0,6.0,5.0,3.0
14130430,0,14.0,1.0,2.0
14130458,0,63.0,5.0,3.0
14130491,0,80.0,8.0,1.0
14130528,0,2.0,0.0,3.0
14130612,0,190.0,15.0,3.0
14130619,0,12.0,4.0,1.0
14130662,0,39.0,6.0,4.0
14130760,0,10.0,2.0,3.0
14130786,0,32.0,3.0,4.0
14130941,0,48.0,7.0,2.0
14130960,0,326.0,5.0,1.0
14130992,0,90.0,8.0,1.0
14131059,0,83.0,5.0,3.0
14131079,0,22.0,2.0,1.0
14131081,0,39.0,5.0,1.0
14131082,0,102.0,6.0,1.0
14131106,0,9.0,2.0,1.0
14131193,0,22.0,3.0,1.0
14131218,0,26.0,7.0,1.0
14131295,0,10.0,2.0,1.0
14131345,0,7.0,2.0,1.0
14131354,0,3.0,5.0,1.0
14131356,0,64.0,3.0,1.0
14131363,0,9.0,0.0,1.0
14131375,0,10.0,1.0,1.0
14131427,0,72.0,8.0,1.0
14131522,0,8.0,1.0,5.0
14131590,0,6.0,0.0,2.0
14131761,0,26.0,2.0,1.0
14131786,0,2.0,1.0,4.0
14131802,0,11.0,1.0,1.0
14131820,0,11.0,1.0,1.0
14131825,0,4.0,3.0,1.0
14132153,0,9.0,7.0,3.0
14132166,0,3.0,2.0,0.0
14132221,0,26.0,4.0,2.0
14132282,0,11.0,3.0,2.0
14132309,0,9.0,0.0,1.0
14132434,0,3.0,2.0,0.0
14132446,0,7.0,1.0,2.0
14132466,0,3.0,3.0,2.0
14132626,0,4.0,2.0,2.0
14132659,0,10.0,5.0,1.0
14132797,0,8.0,4.0,1.0
14132813,0,52.0,6.0,1.0
14132881,0,11.0,1.0,0.0
14132923,0,21.0,2.0,5.0
14133006,0,42.0,3.0,0.0
14133075,0,136.0,4.0,2.0
14133095,0,9.0,3.0,4.0
14133191,0,5.0,2.0,1.0
14133196,0,2.0,0.0,1.0
14133347,0,15.0,3.0,1.0
14133358,0,31.0,1.0,1.0
14133388,0,22.0,1.0,1.0
14133398,0,86.0,6.0,2.0
14133465,0,108.0,5.0,1.0
14133506,0,11.0,1.0,3.0
14133595,0,30.0,2.0,1.0
14133605,0,92.0,8.0,2.0
14133718,0,42.0,3.0,6.0
14133865,0,31.0,5.0,1.0
14134023,0,36.0,3.0,1.0
14134040,0,3.0,2.0,1.0
14134057,0,45.0,7.0,1.0
14134095,0,20.0,3.0,3.0
14134109,0,5.0,1.0,0.0
14134236,0,30.0,2.0,1.0
14134278,0,105.0,7.0,2.0
14134309,0,2.0,2.0,2.0
14134328,0,11.0,3.0,2.0
14134440,0,59.0,2.0,1.0
14134499,0,27.0,3.0,1.0
14134558,0,77.0,6.0,1.0
14134565,0,6.0,2.0,1.0
14134586,0,7.0,1.0,1.0
14134654,0,4.0,0.0,1.0
14134662,0,59.0,7.0,5.0
14134665,0,12.0,1.0,2.0
14134754,0,16.0,3.0,1.0
14134770,0,39.0,2.0,1.0
14134835,0,120.0,11.0,1.0
14134906,0,98.0,3.0,2.0
14135023,0,27.0,3.0,1.0
14135079,0,2.0,3.0,1.0
14135114,0,1.0,0.0,1.0
14135134,1,48.0,5.0,1.0
14135172,0,1.0,0.0,1.0
14135264,0,26.0,2.0,1.0
14135286,0,16.0,3.0,1.0
14135333,0,3.0,3.0,1.0
14135434,0,1.0,1.0,0.0
14135489,0,374.0,6.0,2.0
14135517,0,24.0,1.0,0.0
14135533,0,209.0,9.0,1.0
14135614,0,24.0,3.0,4.0
14135655,0,214.0,5.0,1.0
14135659,0,3.0,5.0,1.0
14135660,0,146.0,3.0,1.0
14135724,0,15.0,6.0,0.0
14135831,0,5.0,1.0,0.0
14135845,0,92.0,7.0,0.0
14135869,0,10.0,1.0,1.0
14135878,0,46.0,2.0,1.0
14136050,0,31.0,7.0,2.0
14136142,0,168.0,3.0,1.0
14136239,0,13.0,3.0,0.0
14136282,0,30.0,3.0,3.0
14136348,0,3.0,2.0,2.0
14136352,0,49.0,2.0,1.0
14136374,0,3.0,0.0,1.0
14136472,0,233.0,7.0,0.0
14136771,0,26.0,2.0,1.0
14136852,0,67.0,10.0,2.0
14136883,0,11.0,1.0,1.0
14136998,0,121.0,3.0,1.0
14137037,0,25.0,4.0,0.0
14137151,0,6.0,0.0,2.0
14137241,0,21.0,2.0,1.0
14137322,0,74.0,7.0,2.0
14137375,0,3.0,1.0,1.0
14137545,0,12.0,2.0,3.0
14137567,0,21.0,3.0,1.0
14137630,0,4.0,0.0,1.0
14137643,0,12.0,2.0,1.0
14137662,0,6.0,1.0,2.0
14137712,0,42.0,4.0,1.0
14137723,0,15.0,1.0,1.0
14137896,0,15.0,0.0,1.0
14137945,0,4.0,1.0,0.0
14137993,0,14.0,4.0,2.0
14138029,0,75.0,5.0,1.0
14138081,0,22.0,7.0,2.0
14138229,0,9.0,2.0,3.0
14138395,0,22.0,2.0,1.0
14138397,0,30.0,2.0,1.0
14138403,0,18.0,2.0,2.0
14138469,0,4.0,4.0,0.0
14138491,0,18.0,5.0,1.0
14138504,0,8.0,1.0,1.0
14138737,0,6.0,3.0,3.0
14138779,0,59.0,5.0,1.0
14138780,0,93.0,4.0,0.0
14138793,0,12.0,0.0,1.0
14138828,0,57.0,5.0,1.0
14138878,0,45.0,5.0,1.0
14138881,0,6.0,1.0,2.0
14138962,0,3.0,1.0,0.0
14138968,0,13.0,3.0,2.0
14139064,0,110.0,6.0,1.0
14139173,0,30.0,7.0,2.0
14139176,0,22.0,1.0,1.0
14139314,0,32.0,3.0,2.0
14139477,0,2.0,0.0,1.0
14139519,0,21.0,2.0,2.0
14139577,0,46.0,4.0,1.0
14139605,0,45.0,5.0,1.0
14139627,0,2.0,3.0,1.0
14139659,0,84.0,7.0,1.0
14139739,0,4.0,0.0,0.0
14139794,0,219.0,5.0,1.0
14139869,0,27.0,1.0,1.0
14139927,0,24.0,4.0,1.0
14140162,0,78.0,8.0,4.0
14140177,0,14.0,1.0,1.0
14140356,0,6.0,0.0,2.0
14140415,0,10.0,1.0,1.0
14140621,0,28.0,2.0,1.0
14140672,0,39.0,7.0,0.0
14140725,0,3.0,1.0,2.0
14140740,0,128.0,9.0,1.0
14140764,0,33.0,5.0,4.0
14140880,0,88.0,5.0,1.0
14140938,0,5.0,3.0,2.0
14141147,0,63.0,2.0,2.0
14141157,0,50.0,8.0,2.0
14141274,0,28.0,3.0,1.0
14141277,0,51.0,3.0,1.0
14141419,0,5.0,2.0,2.0
14141428,0,6.0,0.0,2.0
14141494,0,15.0,1.0,1.0
14141796,0,42.0,11.0,1.0
14141818,0,17.0,1.0,1.0
14141877,0,20.0,3.0,2.0
14142029,0,3.0,1.0,0.0
